transaction_id,timestamp,customer_id,merchant_id,merchant_category,channel,amount_gbp,risk_score,decision,reason_code,fraud_label
1186792,2027-04-05 03:51:03,24459,4626,fashion,transfer,13.45,0.1142491375935349,review,NIGHT_TRANSACTION,0
1186793,2027-04-05 03:52:05,98366,8778,fashion,card_present,52.96,0.076340871046283,approve,NIGHT_TRANSACTION,0
1186794,2027-04-05 03:53:34,23925,8444,electronics,ecommerce,30.92,0.1268947612418943,review,NIGHT_TRANSACTION,0
1186795,2027-04-05 03:54:01,52428,599,fashion,card_present,12.56,0.0529149915402993,approve,NIGHT_TRANSACTION,0
1186796,2027-04-05 03:55:41,46558,8946,utilities,card_present,34.58,0.1032411715515024,review,NIGHT_TRANSACTION,0
1186797,2027-04-05 03:56:38,19013,7744,gaming,ecommerce,54.59,0.0337629143360677,approve,NIGHT_TRANSACTION,0
1186798,2027-04-05 03:57:25,100598,8229,fashion,ecommerce,22.34,0.1841621885920973,review,NIGHT_TRANSACTION,0
1186799,2027-04-05 03:58:41,25000,8453,travel,card_present,21.2,0.0378374725960669,approve,NIGHT_TRANSACTION,0
1186800,2027-04-05 03:59:35,70007,4172,utilities,card_present,10.13,0.0231342192271625,approve,NIGHT_TRANSACTION,0
1186801,2027-04-05 04:00:21,52546,7566,electronics,ecommerce,9.36,0.0627010962262047,approve,NIGHT_TRANSACTION,0
1186802,2027-04-05 04:01:02,8762,10481,grocery,card_present,18.53,0.0744712937989514,approve,NIGHT_TRANSACTION,0
1186803,2027-04-05 04:02:51,48404,4479,fashion,ecommerce,16.8,0.105655202184647,review,NIGHT_TRANSACTION,0
1186804,2027-04-05 04:03:32,110820,11326,travel,card_present,194.8,0.1249865127176527,review,NIGHT_TRANSACTION,0
1186805,2027-04-05 04:04:06,53316,5026,travel,card_present,28.03,0.0331139300601743,approve,NIGHT_TRANSACTION,0
1186806,2027-04-05 04:05:57,76812,2164,electronics,ecommerce,52.06,0.0781360743636938,approve,NIGHT_TRANSACTION,1
1186807,2027-04-05 04:06:28,72974,7162,restaurants,card_present,14.99,0.1282959593576266,review,NIGHT_TRANSACTION,0
1186808,2027-04-05 04:07:47,29638,2871,grocery,ecommerce,45.65,0.1579951547596783,review,NIGHT_TRANSACTION,1
1186809,2027-04-05 04:08:56,115981,6706,crypto,card_present,84.14,0.1584687341947115,review,NIGHT_TRANSACTION,0
1186810,2027-04-05 04:09:52,108120,2701,utilities,card_present,21.74,0.0597908857316382,approve,NIGHT_TRANSACTION,0
1186811,2027-04-05 04:10:36,61169,6951,travel,ecommerce,18.42,0.1405851715709197,review,NIGHT_TRANSACTION,0
1186812,2027-04-05 04:11:34,53543,2857,fuel,ecommerce,13.18,0.0406231362907955,approve,NIGHT_TRANSACTION,0
1186813,2027-04-05 04:12:10,80350,170,travel,card_present,62.95,0.0903967020976592,approve,NIGHT_TRANSACTION,0
1186814,2027-04-05 04:13:10,28828,925,utilities,ecommerce,139.18,0.0494662291071841,approve,NIGHT_TRANSACTION,0
1186815,2027-04-05 04:14:03,51005,11918,grocery,ecommerce,6.52,0.0263421600872112,approve,NIGHT_TRANSACTION,0
1186816,2027-04-05 04:15:33,108188,11303,electronics,card_present,29.98,0.0629041973718341,approve,NIGHT_TRANSACTION,0
1186817,2027-04-05 04:16:57,4767,3660,travel,ecommerce,81.13,0.2490681868460451,review,NIGHT_TRANSACTION,0
1186818,2027-04-05 04:17:47,18522,8070,fuel,ecommerce,40.62,0.124564637475075,review,NIGHT_TRANSACTION,0
1186819,2027-04-05 04:18:07,67838,4928,grocery,card_present,36.85,0.0618311827314091,approve,NIGHT_TRANSACTION,0
1186820,2027-04-05 04:19:57,79596,9378,electronics,card_present,192.81,0.0594450325759444,approve,NIGHT_TRANSACTION,0
1186821,2027-04-05 04:20:54,20949,10408,crypto,ecommerce,18.46,0.0819358774620807,approve,NIGHT_TRANSACTION,0
1186822,2027-04-05 04:21:56,86579,10760,travel,card_present,12.08,0.0254170991103123,approve,NIGHT_TRANSACTION,0
1186823,2027-04-05 04:22:14,16011,9896,gaming,card_present,4.72,0.1143655008831183,review,NIGHT_TRANSACTION,0
1186824,2027-04-05 04:23:09,37606,9817,electronics,card_present,79.88,0.1434047881787865,review,NIGHT_TRANSACTION,0
1186825,2027-04-05 04:24:09,48826,3182,gaming,ecommerce,34.11,0.1495251307396584,review,NIGHT_TRANSACTION,0
1186826,2027-04-05 04:25:20,61765,9726,restaurants,ecommerce,6.37,0.1742157616086504,review,NIGHT_TRANSACTION,0
1186827,2027-04-05 04:26:36,42829,9141,travel,card_present,77.92,0.0169494712366396,approve,NIGHT_TRANSACTION,0
1186828,2027-04-05 04:27:32,94409,7080,travel,transfer,141.91,0.028714041800645,approve,NIGHT_TRANSACTION,0
1186829,2027-04-05 04:28:03,95884,465,gaming,transfer,83.08,0.088830355861244,approve,NIGHT_TRANSACTION,0
1186830,2027-04-05 04:29:17,33942,4262,crypto,card_present,21.13,0.1223232373958754,review,NIGHT_TRANSACTION,0
1186831,2027-04-05 04:30:49,93187,2575,grocery,ecommerce,6.2,0.1524762971674476,review,NIGHT_TRANSACTION,0
1186832,2027-04-05 04:31:11,5045,8730,gaming,card_present,41.57,0.0918160677117235,approve,NIGHT_TRANSACTION,0
1186833,2027-04-05 04:32:20,113275,5873,fashion,ecommerce,15.32,0.2187390512407396,review,NIGHT_TRANSACTION,0
1186834,2027-04-05 04:33:28,2489,11502,electronics,card_present,42.83,0.1181360777469422,review,NIGHT_TRANSACTION,0
1186835,2027-04-05 04:34:11,108002,2765,grocery,ecommerce,22.58,0.0377131808736353,approve,NIGHT_TRANSACTION,0
1186836,2027-04-05 04:35:00,90064,3888,gaming,ecommerce,22.89,0.043468963539438,approve,NIGHT_TRANSACTION,0
1186837,2027-04-05 04:36:00,116493,2752,fashion,ecommerce,4.85,0.1001079008866771,review,NIGHT_TRANSACTION,0
1186838,2027-04-05 04:37:03,114369,6680,electronics,ecommerce,56.33,0.0339700280837468,approve,NIGHT_TRANSACTION,0
1186839,2027-04-05 04:38:04,115175,10252,utilities,card_present,6.11,0.136472420854582,review,NIGHT_TRANSACTION,0
1186840,2027-04-05 04:39:40,119943,5951,restaurants,ecommerce,54.78,0.2274030326063233,review,NIGHT_TRANSACTION,0
1186841,2027-04-05 04:40:38,60701,9107,grocery,card_present,16.42,0.0827376694063719,approve,NIGHT_TRANSACTION,0
1186842,2027-04-05 04:41:14,90313,5633,restaurants,card_present,21.17,0.1487276283975079,review,NIGHT_TRANSACTION,0
1186843,2027-04-05 04:42:22,30313,4099,fashion,card_present,16.7,0.0391286524730122,approve,NIGHT_TRANSACTION,0
1186844,2027-04-05 04:43:00,104690,9672,fuel,card_present,27.65,0.0564210230116775,approve,NIGHT_TRANSACTION,0
1186845,2027-04-05 04:44:46,109812,1894,grocery,ecommerce,27.83,0.0647406463910817,approve,NIGHT_TRANSACTION,0
1186846,2027-04-05 04:45:43,10680,6020,crypto,ecommerce,51.4,0.2202515876979822,review,NIGHT_TRANSACTION,1
1186847,2027-04-05 04:46:43,101949,1985,restaurants,card_present,8.82,0.0307090326190063,approve,NIGHT_TRANSACTION,0
1186848,2027-04-05 04:47:14,5353,8477,fashion,card_present,8.33,0.0205535705133294,approve,NIGHT_TRANSACTION,0
1186849,2027-04-05 04:48:01,54788,6271,grocery,ecommerce,19.5,0.0424799264930183,approve,NIGHT_TRANSACTION,0
1186850,2027-04-05 04:49:35,77005,2374,travel,ecommerce,51.37,0.0953510454296098,approve,NIGHT_TRANSACTION,0
1186851,2027-04-05 04:50:06,67989,8296,utilities,card_present,23.48,0.0552357114756648,approve,NIGHT_TRANSACTION,0
1186852,2027-04-05 04:51:10,4719,9428,electronics,card_present,14.12,0.0558858837828834,approve,NIGHT_TRANSACTION,0
1186853,2027-04-05 04:52:35,29934,9674,utilities,card_present,18.07,0.0254749669943499,approve,NIGHT_TRANSACTION,0
1186854,2027-04-05 04:53:44,110187,5506,fashion,ecommerce,19.46,0.0790156338375477,approve,NIGHT_TRANSACTION,0
1186855,2027-04-05 04:54:45,57535,2184,utilities,transfer,92.21,0.0367890102219399,approve,NIGHT_TRANSACTION,0
1186856,2027-04-05 04:55:53,62547,5503,fashion,ecommerce,21.75,0.2072870275481845,review,NIGHT_TRANSACTION,1
1186857,2027-04-05 04:56:29,5236,2765,gaming,ecommerce,42.71,0.1237437476343223,review,NIGHT_TRANSACTION,0
1186858,2027-04-05 04:57:46,37884,11539,travel,transfer,74.22,0.0692786725593806,approve,NIGHT_TRANSACTION,0
1186859,2027-04-05 04:58:43,77971,9530,restaurants,card_present,28.28,0.0194460149912554,approve,NIGHT_TRANSACTION,0
1186860,2027-04-05 04:59:37,33592,4085,electronics,transfer,110.6,0.0283504532183037,approve,NIGHT_TRANSACTION,0
1186861,2027-04-05 05:00:52,20133,5555,utilities,card_present,23.45,0.0752000880480921,approve,NIGHT_TRANSACTION,0
1186862,2027-04-05 05:01:03,97169,2017,fashion,card_present,55.23,0.0637510304853911,approve,NIGHT_TRANSACTION,0
1186863,2027-04-05 05:02:22,85133,261,utilities,ecommerce,42.17,0.1065068642832001,review,NIGHT_TRANSACTION,0
1186864,2027-04-05 05:03:11,26425,3614,restaurants,card_present,3.83,0.0178601595213204,approve,NIGHT_TRANSACTION,0
1186865,2027-04-05 05:04:34,10650,6384,fashion,ecommerce,10.51,0.194497573401226,review,NIGHT_TRANSACTION,0
1186866,2027-04-05 05:05:19,102776,5782,fuel,ecommerce,46.01,0.0693578737320879,approve,NIGHT_TRANSACTION,0
1186867,2027-04-05 05:06:49,26022,5285,utilities,ecommerce,79.7,0.030196984543391,approve,NIGHT_TRANSACTION,0
1186868,2027-04-05 05:07:46,72996,5899,gaming,card_present,19.13,0.0219479899806742,approve,NIGHT_TRANSACTION,0
1186869,2027-04-05 05:08:09,79516,2837,pharmacy,ecommerce,27.76,0.1003288655159827,review,NIGHT_TRANSACTION,0
1186870,2027-04-05 05:09:03,15568,8578,crypto,card_present,62.89,0.2170337956378775,review,NIGHT_TRANSACTION,1
1186871,2027-04-05 05:10:06,18860,3548,utilities,card_present,22.97,0.0595902332366714,approve,NIGHT_TRANSACTION,0
1186872,2027-04-05 05:11:58,80545,1843,restaurants,ecommerce,26.64,0.0571752007019963,approve,NIGHT_TRANSACTION,0
1186873,2027-04-05 05:12:37,91778,2616,restaurants,card_present,26.86,0.0469028549262299,approve,NIGHT_TRANSACTION,0
1186874,2027-04-05 05:13:21,8083,1457,electronics,card_present,19.31,0.088769915459092,approve,NIGHT_TRANSACTION,0
1186875,2027-04-05 05:14:51,78274,1320,restaurants,card_present,4.57,0.0220700348286583,approve,NIGHT_TRANSACTION,0
1186876,2027-04-05 05:15:42,10696,3142,grocery,card_present,44.55,0.0492114248215539,approve,NIGHT_TRANSACTION,0
1186877,2027-04-05 05:16:41,49155,7933,electronics,ecommerce,41.26,0.0317022921159813,approve,NIGHT_TRANSACTION,0
1186878,2027-04-05 05:17:50,39702,11630,fashion,card_present,7.66,0.1180552119556844,review,NIGHT_TRANSACTION,0
1186879,2027-04-05 05:18:16,36970,9930,electronics,transfer,67.62,0.0439006260632849,approve,NIGHT_TRANSACTION,0
1186880,2027-04-05 05:19:50,94422,4965,utilities,ecommerce,24.28,0.178187427275062,review,NIGHT_TRANSACTION,0
1186881,2027-04-05 05:20:38,87415,3027,utilities,card_present,8.43,0.2030304219812972,review,NIGHT_TRANSACTION,1
1186882,2027-04-05 05:21:03,43129,4243,utilities,ecommerce,11.45,0.1055689743973246,review,NIGHT_TRANSACTION,1
1186883,2027-04-05 05:22:38,55281,7449,utilities,ecommerce,13.5,0.0283443541902395,approve,NIGHT_TRANSACTION,0
1186884,2027-04-05 05:23:49,27428,912,utilities,ecommerce,9.89,0.2313792609185716,review,NIGHT_TRANSACTION,0
1186885,2027-04-05 05:24:25,54243,9917,restaurants,card_present,14.09,0.0334908839848919,approve,NIGHT_TRANSACTION,0
1186886,2027-04-05 05:25:06,39576,6109,utilities,ecommerce,25.14,0.1346809809546522,review,NIGHT_TRANSACTION,0
1186887,2027-04-05 05:26:51,110921,2206,utilities,ecommerce,10.33,0.1131275176268959,review,NIGHT_TRANSACTION,0
1186888,2027-04-05 05:27:58,19057,2787,grocery,transfer,18.17,0.0788384932001231,approve,NIGHT_TRANSACTION,0
1186889,2027-04-05 05:28:07,72815,7471,restaurants,ecommerce,26.03,0.0665250106181062,approve,NIGHT_TRANSACTION,0
1186890,2027-04-05 05:29:31,281,3752,grocery,card_present,16.44,0.0961920232835127,approve,NIGHT_TRANSACTION,0
1186891,2027-04-05 05:30:03,66425,6523,electronics,card_present,35.91,0.0751168576564056,approve,NIGHT_TRANSACTION,0
1186892,2027-04-05 05:31:07,43072,9972,grocery,card_present,8.6,0.1504786757507717,review,NIGHT_TRANSACTION,0
1186893,2027-04-05 05:32:22,11616,6791,grocery,ecommerce,46.22,0.0362502376303892,approve,NIGHT_TRANSACTION,0
1186894,2027-04-05 05:33:02,41762,3589,travel,card_present,8.0,0.0285563979265987,approve,NIGHT_TRANSACTION,0
1186895,2027-04-05 05:34:13,95172,2889,gaming,ecommerce,11.0,0.1211027961720602,review,NIGHT_TRANSACTION,0
1186896,2027-04-05 05:35:53,46094,2242,restaurants,ecommerce,5.1,0.068355213612008,approve,NIGHT_TRANSACTION,0
1186897,2027-04-05 05:36:54,43216,9463,gaming,ecommerce,36.95,0.2084095309675481,review,NIGHT_TRANSACTION,0
1186898,2027-04-05 05:37:07,84518,5819,fuel,ecommerce,19.29,0.0274959678813543,approve,NIGHT_TRANSACTION,0
1186899,2027-04-05 05:38:19,47592,8699,travel,card_present,20.37,0.0720163006023291,approve,NIGHT_TRANSACTION,0
1186900,2027-04-05 05:39:17,115238,11575,gaming,card_present,9.83,0.1059603306457794,review,NIGHT_TRANSACTION,0
1186901,2027-04-05 05:40:32,71234,951,fuel,ecommerce,23.66,0.1906640327078337,review,NIGHT_TRANSACTION,0
1186902,2027-04-05 05:41:06,77054,9404,fuel,card_present,12.75,0.0630957212804718,approve,NIGHT_TRANSACTION,0
1186903,2027-04-05 05:42:45,80432,2034,gaming,card_present,14.97,0.0141248481785766,approve,NIGHT_TRANSACTION,0
1186904,2027-04-05 05:43:02,70505,11918,electronics,ecommerce,23.98,0.2604949652841202,review,NIGHT_TRANSACTION,0
1186905,2027-04-05 05:44:59,32019,4054,gaming,card_present,11.1,0.1291308513479446,review,NIGHT_TRANSACTION,0
1186906,2027-04-05 05:45:38,1143,2252,utilities,ecommerce,22.44,0.1341732712708857,review,NIGHT_TRANSACTION,0
1186907,2027-04-05 05:46:43,24860,7192,utilities,ecommerce,71.04,0.0584610962756517,approve,NIGHT_TRANSACTION,0
1186908,2027-04-05 05:47:23,26965,1109,electronics,ecommerce,66.3,0.0519363804279223,approve,NIGHT_TRANSACTION,0
1186909,2027-04-05 05:48:54,30210,11374,utilities,ecommerce,24.02,0.0584675996905035,approve,NIGHT_TRANSACTION,0
1186910,2027-04-05 05:49:35,110188,10010,electronics,card_present,37.97,0.037096680694741,approve,NIGHT_TRANSACTION,0
1186911,2027-04-05 05:50:19,115877,9322,pharmacy,ecommerce,76.51,0.043760752557321,approve,NIGHT_TRANSACTION,0
1186912,2027-04-05 05:51:08,104768,8015,electronics,card_present,14.33,0.0157541191779555,approve,NIGHT_TRANSACTION,0
1186913,2027-04-05 05:52:12,49341,7746,utilities,card_present,41.66,0.0259944972706973,approve,NIGHT_TRANSACTION,0
1186914,2027-04-05 05:53:22,55413,1730,grocery,ecommerce,16.48,0.108204631634761,review,NIGHT_TRANSACTION,0
1186915,2027-04-05 05:54:17,54174,1665,electronics,card_present,237.03,0.0175373962328531,approve,NIGHT_TRANSACTION,0
1186916,2027-04-05 05:55:04,92390,5635,grocery,transfer,14.12,0.0211594898311408,approve,NIGHT_TRANSACTION,0
1186917,2027-04-05 05:56:27,91892,2565,grocery,transfer,43.36,0.1188124524772499,review,NIGHT_TRANSACTION,1
1186918,2027-04-05 05:57:18,54748,11866,gaming,card_present,34.85,0.023907064075156,approve,NIGHT_TRANSACTION,0
1186919,2027-04-05 05:58:04,11905,333,grocery,transfer,15.18,0.017644706187355,approve,NIGHT_TRANSACTION,0
1186920,2027-04-05 05:59:48,48607,1089,fashion,ecommerce,105.16,0.1233486903872086,review,NIGHT_TRANSACTION,0
1186921,2027-04-05 06:00:57,114558,7271,fuel,transfer,30.23,0.0401516978064275,approve,AMOUNT_SPIKE,0
1186922,2027-04-05 06:01:11,52836,4464,fashion,ecommerce,12.01,0.123631271015278,review,GENERAL_RISK,0
1186923,2027-04-05 06:02:05,31268,9509,electronics,card_present,37.28,0.0542286737701694,approve,AMOUNT_SPIKE,0
1186924,2027-04-05 06:03:25,94446,160,fuel,ecommerce,27.36,0.0930989360952009,approve,GENERAL_RISK,0
1186925,2027-04-05 06:04:00,36698,5311,restaurants,ecommerce,14.8,0.0446306530283635,approve,GENERAL_RISK,0
1186926,2027-04-05 06:05:09,12494,2869,fuel,ecommerce,38.49,0.0901297773917561,approve,GENERAL_RISK,1
1186927,2027-04-05 06:06:44,34591,1355,utilities,ecommerce,34.73,0.1877258575376542,review,HIGH_IP_RISK,1
1186928,2027-04-05 06:07:46,38136,4909,gaming,card_present,24.28,0.0670898183374532,approve,GENERAL_RISK,0
1186929,2027-04-05 06:08:13,70917,9018,utilities,card_present,17.71,0.0346287760747094,approve,GENERAL_RISK,0
1186930,2027-04-05 06:09:47,12798,7439,grocery,card_present,21.14,0.0612451404927255,approve,GENERAL_RISK,0
1186931,2027-04-05 06:10:39,51739,2565,pharmacy,card_present,12.93,0.0774429398023882,approve,GENERAL_RISK,0
1186932,2027-04-05 06:11:37,52038,3559,travel,ecommerce,91.62,0.2261622925098534,review,HIGH_VELOCITY_1H,0
1186933,2027-04-05 06:12:53,107172,366,fuel,ecommerce,10.67,0.1546000771119927,review,GENERAL_RISK,0
1186934,2027-04-05 06:13:30,44215,9279,fuel,ecommerce,23.71,0.3446989730104206,review,HIGH_IP_RISK,0
1186935,2027-04-05 06:14:34,15196,8098,utilities,card_present,12.59,0.0291242810776978,approve,GENERAL_RISK,0
1186936,2027-04-05 06:15:48,796,8927,restaurants,transfer,26.14,0.0443295106777878,approve,AMOUNT_SPIKE,0
1186937,2027-04-05 06:16:23,92797,7873,fuel,card_present,46.8,0.0895227440444427,approve,HIGH_VELOCITY_1H,0
1186938,2027-04-05 06:17:54,85434,3169,restaurants,card_present,51.97,0.0846349914836318,approve,AMOUNT_SPIKE,0
1186939,2027-04-05 06:18:58,4585,5963,electronics,ecommerce,70.17,0.1503386618431849,review,HIGH_IP_RISK,1
1186940,2027-04-05 06:19:17,3765,10435,restaurants,card_present,16.33,0.0818081531611077,approve,HIGH_IP_RISK,0
1186941,2027-04-05 06:20:39,63668,6392,grocery,ecommerce,33.35,0.0467608006948028,approve,GENERAL_RISK,0
1186942,2027-04-05 06:21:08,5121,2183,fuel,ecommerce,46.86,0.1025788860754004,review,GENERAL_RISK,0
1186943,2027-04-05 06:22:37,87783,10311,electronics,ecommerce,82.77,0.0349036552587212,approve,GENERAL_RISK,0
1186944,2027-04-05 06:23:44,35865,390,fuel,ecommerce,86.56,0.0328986508979234,approve,GENERAL_RISK,0
1186945,2027-04-05 06:24:05,84452,7506,travel,card_present,97.17,0.0221978813798545,approve,AMOUNT_SPIKE,0
1186946,2027-04-05 06:25:43,78536,3420,fashion,ecommerce,21.86,0.057001662306039,approve,GENERAL_RISK,0
1186947,2027-04-05 06:26:38,17576,4284,restaurants,ecommerce,60.6,0.1265609509032992,review,HIGH_IP_RISK,0
1186948,2027-04-05 06:27:38,68148,9208,utilities,card_present,55.09,0.0904370400298969,approve,AMOUNT_SPIKE,0
1186949,2027-04-05 06:28:49,966,7918,grocery,card_present,28.51,0.0380488313496921,approve,GENERAL_RISK,0
1186950,2027-04-05 06:29:29,7273,1351,utilities,card_present,6.32,0.0393111123270752,approve,GENERAL_RISK,0
1186951,2027-04-05 06:30:21,111832,448,utilities,transfer,18.51,0.0296525442872844,approve,GENERAL_RISK,0
1186952,2027-04-05 06:31:26,36775,11291,electronics,card_present,36.86,0.0445097825547613,approve,AMOUNT_SPIKE,0
1186953,2027-04-05 06:32:18,82670,7258,electronics,card_present,39.73,0.0373462498395587,approve,GENERAL_RISK,0
1186954,2027-04-05 06:33:18,57097,2624,gaming,card_present,21.72,0.0422648846793986,approve,GENERAL_RISK,0
1186955,2027-04-05 06:34:55,117939,660,electronics,ecommerce,65.77,0.0695059181841494,approve,GENERAL_RISK,0
1186956,2027-04-05 06:35:20,31406,2854,electronics,card_present,44.03,0.0161560155586674,approve,GENERAL_RISK,0
1186957,2027-04-05 06:36:26,21725,1223,electronics,transfer,52.5,0.0387624199778879,approve,GENERAL_RISK,0
1186958,2027-04-05 06:37:11,9721,828,gaming,ecommerce,11.68,0.0787591137661877,approve,GENERAL_RISK,0
1186959,2027-04-05 06:38:41,19383,1457,grocery,card_present,16.11,0.0548371178074649,approve,GENERAL_RISK,0
1186960,2027-04-05 06:39:51,69784,10828,electronics,ecommerce,35.47,0.0608118780163211,approve,GENERAL_RISK,0
1186961,2027-04-05 06:40:38,57647,4060,fuel,ecommerce,18.18,0.1083296232275407,review,GENERAL_RISK,0
1186962,2027-04-05 06:41:54,23004,10522,fuel,ecommerce,31.14,0.0133631695732721,approve,GENERAL_RISK,0
1186963,2027-04-05 06:42:59,117294,8945,electronics,card_present,43.44,0.1497644780129851,review,AMOUNT_SPIKE,0
1186964,2027-04-05 06:43:03,118196,6533,pharmacy,ecommerce,5.13,0.1136012437850527,review,GENERAL_RISK,0
1186965,2027-04-05 06:44:47,4947,5952,grocery,card_present,28.65,0.0802427581289299,approve,GENERAL_RISK,0
1186966,2027-04-05 06:45:05,26058,5733,grocery,card_present,13.26,0.1110527147020844,review,GENERAL_RISK,0
1186967,2027-04-05 06:46:44,35393,3299,fashion,card_present,12.31,0.0453723724824761,approve,GENERAL_RISK,0
1186968,2027-04-05 06:47:17,114482,6756,utilities,card_present,14.1,0.0111072738858472,approve,GENERAL_RISK,0
1186969,2027-04-05 06:48:49,44939,5341,utilities,card_present,81.55,0.0858455258776174,approve,AMOUNT_SPIKE,0
1186970,2027-04-05 06:49:20,51928,6219,grocery,ecommerce,18.61,0.0761263887903121,approve,GENERAL_RISK,0
1186971,2027-04-05 06:50:00,107716,2978,fashion,ecommerce,3.01,0.0699222640485343,approve,GENERAL_RISK,0
1186972,2027-04-05 06:51:22,9247,8702,grocery,ecommerce,10.61,0.0250933549620474,approve,GENERAL_RISK,0
1186973,2027-04-05 06:52:36,6343,9525,grocery,ecommerce,68.51,0.144457955598237,review,GENERAL_RISK,0
1186974,2027-04-05 06:53:43,30753,2638,fuel,ecommerce,17.11,0.0520122326428169,approve,GENERAL_RISK,0
1186975,2027-04-05 06:54:31,86775,9147,fashion,ecommerce,38.33,0.0677174449028017,approve,GENERAL_RISK,0
1186976,2027-04-05 06:55:34,52762,4451,electronics,ecommerce,105.62,0.1139022136047936,review,AMOUNT_SPIKE,0
1186977,2027-04-05 06:56:18,73777,8837,grocery,transfer,66.6,0.0204924069951617,approve,AMOUNT_SPIKE,1
1186978,2027-04-05 06:57:25,92328,6921,gaming,card_present,20.13,0.0478207805734558,approve,GENERAL_RISK,0
1186979,2027-04-05 06:58:01,71247,9848,fashion,card_present,7.88,0.0316381708949584,approve,GENERAL_RISK,0
1186980,2027-04-05 06:59:42,22093,2764,fashion,transfer,96.13,0.0426418005465709,approve,GENERAL_RISK,0
1186981,2027-04-05 07:00:36,14594,318,grocery,ecommerce,8.14,0.064147308766131,approve,GENERAL_RISK,0
1186982,2027-04-05 07:01:51,72711,7649,fuel,ecommerce,34.84,0.1991365021554395,review,GENERAL_RISK,0
1186983,2027-04-05 07:02:39,71685,11542,grocery,card_present,16.79,0.0199268590505796,approve,GENERAL_RISK,0
1186984,2027-04-05 07:03:21,118249,5156,utilities,card_present,51.73,0.0623468433645415,approve,GENERAL_RISK,0
1186985,2027-04-05 07:04:53,61288,10369,travel,card_present,55.19,0.1421130007724444,review,AMOUNT_SPIKE,0
1186986,2027-04-05 07:05:25,59929,4575,restaurants,ecommerce,19.57,0.039424037883234,approve,GENERAL_RISK,0
1186987,2027-04-05 07:06:25,107145,3903,electronics,card_present,24.95,0.0407429354321965,approve,GENERAL_RISK,0
1186988,2027-04-05 07:07:29,69503,8123,fuel,card_present,14.89,0.0408132096632177,approve,GENERAL_RISK,0
1186989,2027-04-05 07:08:01,99430,10362,grocery,transfer,42.36,0.1173464401716139,review,GENERAL_RISK,1
1186990,2027-04-05 07:09:19,31288,4923,restaurants,ecommerce,33.32,0.0408927773121189,approve,GENERAL_RISK,0
1186991,2027-04-05 07:10:32,64715,4446,fuel,ecommerce,16.27,0.0150912615594228,approve,GENERAL_RISK,0
1186992,2027-04-05 07:11:24,58282,3094,fashion,ecommerce,28.63,0.0679552489674723,approve,AMOUNT_SPIKE,0
1186993,2027-04-05 07:12:21,87454,11937,utilities,ecommerce,24.21,0.0130917468876017,approve,GENERAL_RISK,0
1186994,2027-04-05 07:13:00,9570,10406,restaurants,card_present,14.82,0.0414109151034339,approve,GENERAL_RISK,0
1186995,2027-04-05 07:14:22,6490,1769,crypto,transfer,227.08,0.047933711216926,approve,AMOUNT_SPIKE,0
1186996,2027-04-05 07:15:45,117691,11414,grocery,card_present,9.38,0.1157329918700922,review,HIGH_IP_RISK,1
1186997,2027-04-05 07:16:03,90007,9890,restaurants,card_present,26.47,0.0188865217395966,approve,GENERAL_RISK,0
1186998,2027-04-05 07:17:02,101051,9656,grocery,transfer,71.58,0.0480776065318549,approve,GENERAL_RISK,0
1186999,2027-04-05 07:18:57,111939,4428,utilities,ecommerce,15.82,0.1372656302701706,review,GENERAL_RISK,0
1187000,2027-04-05 07:19:06,80203,1253,gaming,ecommerce,23.77,0.1643084848499629,review,HIGH_IP_RISK,0
1187001,2027-04-05 07:20:29,111654,10877,fashion,card_present,18.92,0.0539514078522491,approve,HIGH_VELOCITY_1H,0
1187002,2027-04-05 07:21:19,82442,7047,fuel,ecommerce,10.93,0.1879248959799523,review,HIGH_IP_RISK,0
1187003,2027-04-05 07:22:29,821,9224,restaurants,card_present,5.56,0.0876095791849358,approve,GENERAL_RISK,0
1187004,2027-04-05 07:23:12,73422,3240,electronics,card_present,7.74,0.0842227037761772,approve,HIGH_IP_RISK,0
1187005,2027-04-05 07:24:20,112160,4493,fuel,card_present,59.12,0.0580942166034899,approve,GENERAL_RISK,0
1187006,2027-04-05 07:25:05,29377,3614,fuel,ecommerce,36.3,0.0842381608938577,approve,GENERAL_RISK,0
1187007,2027-04-05 07:26:37,30557,7471,restaurants,ecommerce,24.9,0.13328103399352,review,GENERAL_RISK,1
1187008,2027-04-05 07:27:08,67846,6261,utilities,card_present,16.59,0.053646260113024,approve,GENERAL_RISK,0
1187009,2027-04-05 07:28:14,108708,943,restaurants,card_present,14.89,0.0733158745772355,approve,GENERAL_RISK,0
1187010,2027-04-05 07:29:44,116630,11919,fuel,ecommerce,23.3,0.1383815551951115,review,VERY_NEW_ACCOUNT,0
1187011,2027-04-05 07:30:15,104362,121,fuel,ecommerce,91.78,0.1127793689830612,review,AMOUNT_SPIKE,0
1187012,2027-04-05 07:31:47,24062,6875,crypto,card_present,15.57,0.0107183504006401,approve,GENERAL_RISK,0
1187013,2027-04-05 07:32:53,41687,4430,electronics,ecommerce,38.06,0.0558298615403094,approve,AMOUNT_SPIKE,0
1187014,2027-04-05 07:33:11,79734,8837,grocery,card_present,6.07,0.049340831979819,approve,GENERAL_RISK,0
1187015,2027-04-05 07:34:31,98791,10869,grocery,card_present,18.78,0.1028177414620587,review,GENERAL_RISK,0
